date,reportlink,city,state,country,shape,duration,description,post_date,images
5/8/23 23:30,reports/176/S176929.html,Thrissur,Kerala,India,Other,15 seconds,"At 11.30, I was standing in my balcony, and saw a V shaped light in the sky, which disappeared after almost15 sec.",7/29/23,
5/7/23 01:42,reports/175/S175696.html,McKinney,TX,USA,Other,A couple of seconds,Lit up object resembling the same color as lightening after or near the end of a thunder storm but it moved sideways like a craft,5/19/23,
5/6/23 22:10,reports/176/S176176.html,West Seneca,NY,USA,Other,1 minute,"3-4 Lights appearing in the sky, going directly upward in a perfectly straight line, before one would fade out and a new one appear.",7/10/23,
5/4/23 21:15,reports/175/S175638.html,Mellieha,Mellieha,Malta,Other,Estimated 1 min 20sec,No outline of the object it was like a long worm the sky was dark 15-20 lights emitting from what appeared to be its side,5/19/23,
5/4/23 21:15,reports/175/S175673.html,Easton,MD,USA,Other,5 to 8 seconds,String of lights move simultaneously across sky,5/19/23,
5/4/23 20:12,reports/175/S175632.html,Panama,NE,USA,Other,~45min,Bright stationary object prior to dusk that was a hollow ring through telescope.,5/19/23,Yes
5/1/23 00:08,reports/175/S175577.html,,,USA,Other,All day,"All we had to do was zoom in, and look",5/19/23,Yes
4/30/23 20:30,reports/175/S175566.html,Hypoluxo,FL,USA,Other,one-two minutes,"Bowl-like large shape moving east, the bottom of ""bowl"" leading followed by a long, wide, ribbon-like plume.",5/19/23,
4/21/23 14:20,reports/175/S175442.html,Stanley,NM,USA,Other,20 seconds,Multiple small pieces of reflective material moving fluidly like a flock of birds high in the sky,5/19/23,
4/20/23 22:30,reports/175/S175630.html,Jacksonville,FL,USA,Other,constant contact,multiple beings eyes glow with blue light projected from eyes finger lights a orange color they fly and cloaking abilities also many or,5/19/23,
4/19/23 20:40,reports/175/S175403.html,Wayzata,MN,USA,Other,1 min,Loud distant roaring spinning noise figure above too big to be a plane,5/19/23,
4/14/23 13:10,reports/175/S175322.html,Pensacola,FL,USA,Other,5 minutes,"5 white,gray triangle shaped.",5/19/23,
4/13/23 11:00,reports/175/S175359.html,Austintown,,,Other,Reoccurring,It's more if a contact thing than a sighting,5/19/23,
4/10/23 21:14,reports/176/S176235.html,St. Louis,MO,USA,Other,aprox 15 seconds,"Lights red and white hovering silently then disappearing , reappearing and disappearing again. Then loud propulsion noise lasting 2 s",7/10/23,
4/9/23 23:00,reports/175/S175397.html,Wooster,OH,USA,Other,20 minutes or so,"Flashing green red and blue , spinning cone like craft ,hovering",5/19/23,Yes
4/6/23 22:03,reports/175/S175480.html,Steamboat,CO,USA,Other,,Took a photo of the moon,5/19/23,Yes
4/6/23 18:31,reports/175/S175304.html,Waterbury,CT,USA,Other,Minute,"No sound. Hovered above neighbors house, then a straight line going ~300mph.looked like it was going slow but it moved fast.",5/19/23,Yes
4/6/23 17:30,reports/175/S175226.html,Just east of Catalina Island,CA,USA,Other,3 Seconds,"Small orb with satellite like appendages, skinny barbs",4/9/23,
4/4/23 21:17,reports/175/S175216.html,Anaheim,,USA,Other,2 Minutes,S23 Ultra damn good phone camera looked up saw an interesting looking contrail took a pic wait that's not a contrail,4/9/23,Yes
3/29/23 20:04,reports/175/S175173.html,Kansas City,,USA,Other,10 seconds,"Bird like object, translucent and no flapping of wings",4/9/23,Yes
3/26/23 23:01,reports/175/S175127.html,Fredericksburg,VA,USA,Other,10 seconds,Translucent/Cloaked craft passed overhead in backyard.,4/9/23,
3/26/23 21:10,reports/175/S175130.html,Sedona,AZ,USA,Other,12 seconds,Boomerang/ triangle silent no lights <= 300meters above,4/9/23,
3/26/23 06:00,reports/175/S175132.html,Centerville,OH,USA,Other,10 secs,See details,4/9/23,
3/26/23 03:35,reports/175/S175120.html,La Crosse,WI,USA,Other,6 or seven seconds probab,Thought it was a shooting star then four more came through the clouds,4/9/23,
3/22/23 21:22,reports/175/S175096.html,Los Angeles,CA,USA,Other,5 minutes,"Object fixed in the sky at relatively low height of approximately several hundred feet but likely less than 1,000 feet.",4/9/23,Yes
3/19/23 18:56,reports/175/S175066.html,Albion,MI,USA,Other,5 minutes +,H shapped craft moving slow almost stationary,4/9/23,
3/17/23 23:30,reports/175/S175129.html,BIRMINGHAM,AL,USA,Other,3 hours,I observed a bright blue light hovering over downtown Birmingham AL. This light could be seen on the Southside of Birmingham as well.,4/9/23,
3/16/23 21:33,reports/175/S175175.html,Del Valle,,USA,Other,one second,It'sI on my Iphone it is a rusty looking upside down horse shoe that shot across my camera during an lightening storm,4/9/23,
3/15/23 19:25,reports/175/S175019.html,Lake Placid,NY,USA,Other,2 min,3 lights in a straight line formation.,4/9/23,
3/9/23 16:48,reports/175/S175212.html,El Toro,CA,USA,Other,5 minutes,Mechanical cogwheel looking large objects behind the cloud.,4/9/23,
3/8/23 12:01,reports/174/S174926.html,Vine Grove,KY,USA,Other,,It's my home they're here they're picking my home up lifting it up moving it they're making the whole top of the Earth move between thi,4/9/23,
3/7/23 19:15,reports/174/S174929.html,Oakdale,CT,USA,Other,,UFOs crossed our path,4/9/23,
3/2/23 20:38,reports/174/S174967.html,Uxbridge,ON,Canada,Other,10-30 seconds,"Bright orb, rapidly grew size/brightness, shot across sky. Followed by slow/hovering triangular ufo with cloaking ability.",4/9/23,
3/1/23 19:57,reports/174/S174837.html,Cherryvale,KS,USA,Other,45 seconds on camera,There were two white lights in the sky that were too low to be a plane.   NUFORC Note: Jupiter and Venus,3/6/23,
3/1/23 19:55,reports/174/S174806.html,Coldwater,MI,USA,Other,Still ongoing,2 really vibrant glowing orb like objects that seem to be connected.    NUFORC Note: Jupiter and Venus,3/6/23,Yes
3/1/23 19:19,reports/174/S174815.html,Munhall,PA,USA,Other,3 + minutes,Two crafts then one dissappeared.   NUFORC Note: Jupiter and Venus,3/6/23,Yes
3/1/23 19:08,reports/174/S174796.html,Barberton,OH,USA,Other,25 minutes plus,Two lights high in the sky stationary very large and bright. Seen clouds moving infront of it. NUFORC Note: Jupiter and Venus,3/6/23,Yes
3/1/23 18:30,reports/174/S174826.html,Jurupa Valley,CA,USA,Other,1hr,2 lights hovering in same spot for over an hour.   NUFORC Note: Jupiter and Venus,3/6/23,
3/1/23 00:03,reports/174/S174774.html,Farmville,VA,USA,Other,Now present,"Multiple lights in array on craft, too far to discern shape. Lights red, white and blue. Erratic movements, not straight paths",3/6/23,
2/27/23 20:43,reports/174/S174753.html,Yorkton,SA,Canada,Other,At least 10 minutes,Sighted out the North bathroom window so took pictures.    NUFORC Note: Jupiter and Venus,3/6/23,Yes
2/27/23 19:54,reports/174/S174751.html,Nokomis,FL,USA,Other,3-4 minutes,2 weird lit up flying objects,3/6/23,Yes
2/27/23 18:00,reports/174/S174743.html,Woodbury,TN,USA,Other,1 hour,2 craft stationary in the sky...unmoving for 1 hour.,3/6/23,Yes
2/26/23 20:49,reports/174/S174723.html,Mandeville,LA,USA,Other,Right now,We were getting out of the car at night and there was this singular tiny circle cloud shaped Grey thing that was flying extremely slow,3/6/23,
2/25/23 14:11,reports/175/S175450.html,San Antonio,TX,USA,Other,7years,Space-craft,5/19/23,
2/24/23 00:31,reports/174/S174707.html,Fort Myers,FL,USA,Other,Less than a minute,"An ""L"" shaped craft with 5-7 white, circular rings on its undercarriage. Had no visible lights. Was illuminated by city lights.",3/6/23,Yes
2/21/23 22:20,reports/174/S174684.html,Elizabethtown,PA,USA,Other,15 minutes,Stationary in sky,3/6/23,Yes
2/21/23 18:30,reports/174/S174705.html,Bloomington,IL,USA,Other,Captured a still image,"While taking a pic of the moon and stars, I did not see the UFO in the sky; image of the UFO was captured in the photo.",3/6/23,Yes
2/21/23 17:00,reports/174/S174686.html,Gouldsboro,PA,USA,Other,Possibly 1-2 minutes.,"Driving home on I-380 North, saw object in the sky, assumed it was an airplane, but it really wasn't moving until it was gone.",3/6/23,
2/19/23 20:50,reports/174/S174665.html,Fowlerville,MI,USA,Other,1 second,"Bluish semicircle, flying fast, making absolutely no sound",3/6/23,
2/19/23 13:30,reports/174/S174655.html,Metairie,LA,USA,Other,1 minute,Driving and saw a hovering object over residences,3/6/23,
2/18/23 19:54,reports/174/S174853.html,Capulin,NM,USA,Other,,Appeared only in this photo and not in any other immediately before or after,3/6/23,Yes
2/18/23 19:27,reports/174/S174641.html,Hagerstown,MD,USA,Other,It is still there 5min,"A horseshoe shaped line of bright twinkling dots of lights 200 yards in a vertical plane, elevation not more than 5000 feet up",3/6/23,
2/17/23 07:10,reports/174/S174624.html,San Diego,CA,USA,Other,1-2 minutes,No sound . It went right over an FAA Tracon facility,3/6/23,
2/13/23 20:20,reports/174/S174643.html,Banbridge,Banbridge,United Kingdom,Other,2 minutes,V shaped white lights in clear sky moving in unison.,3/6/23,
2/13/23 19:02,reports/174/S174520.html,Glenview,IL,USA,Other,30 min,"There were dots in a line that were flying from east to west in the sky, and then they seemed to go above the clouds.",3/6/23,Yes
2/13/23 11:15,reports/174/S174517.html,Martinsville,IN,USA,Other,about 5 - 6 hours,Look like small bits of plastic wrap heading in one direction & some float around some speed fast and all just disappear into thin air!,3/6/23,
2/13/23 10:00,reports/174/S174439.html,The Villages,FL,USA,Other,Grass burned in yard,There is a large circle of dead grass that showed up overnight in our back yard. We have no idea where it came from.,3/6/23,Yes
2/13/23 02:45,reports/174/S174493.html,Hastings,NE,USA,Other,Observed for approx. 1 ho,Very large half circle over lapping the moon. Object was brighter than the moon. White with a thin bright green outline.,3/6/23,Yes
2/11/23 19:00,reports/174/S174443.html,Madison,WI,USA,Other,10 minutes,"Like a shooting star that kept repeating on the exact same course, with moments of darkness between.",3/6/23,
2/11/23 00:03,reports/174/S174415.html,Troy,ID,USA,Other,25-30 minutes,"Red, green & white flashing lights too far away to determine shape",3/6/23,
2/10/23 15:15,reports/174/S174890.html,"Prudhoe Bay, Alaska",AK,USA,Other,about 20 minutes,Flightradar24 track of USAF AFRDQ5827,3/6/23,Yes
2/9/23 16:31,reports/174/S174378.html,Somers,MT,USA,Other,Unknown,Noticed stationary structure on mountainside of national forest land with no tracks or visible way of having gotten to location,3/6/23,Yes
2/9/23 09:00,reports/174/S174427.html,Exeter,NH,USA,Other,10 seconds,I was driving towards Epping on 101. At approx. 9am I saw a semi-solid white roundish balloon shaped object in the skyline.,3/6/23,
2/9/23 06:05,reports/174/S174405.html,Montz,LA,USA,Other,3 to 5 minutes,Headlights visible but not the craft.,3/6/23,
2/8/23 21:03,reports/174/S174360.html,Ashton,ID,USA,Other,1 hr and still happeing,"Strange white lights on main part, green laser pointer like lights scanning the ground.. now other planes have came in",3/6/23,
2/7/23 22:00,reports/174/S174527.html,Cancun,Quintana Roo,USA,Other,1-3 minutes,Round metallic ball UFO,3/6/23,
2/7/23 01:35,reports/175/S175013.html,Palmdale,CA,USA,Other,7 to 10 mins,My son and I were driving to Palmdale form Apple Valley CA we saw a large craft floating in the air up and down the long way It went up,4/9/23,
2/6/23 23:06,reports/174/S174576.html,Van Buren,OH,USA,Other,5 minutes,Object to the north,3/6/23,Yes
2/4/23 18:05,reports/174/S174543.html,johnson city,TN,USA,Other,maybe 20 seconds,I have a few photos,3/6/23,Yes
1/31/23 08:20,reports/174/S174226.html,Larnaca,Larnaca District,Cyprus,Other,1 minute,Something like drone,3/6/23,Yes
1/29/23 18:45,reports/174/S174327.html,Lexington,KY,USA,Other,2-5 minutes,Big blue light stationery a few hundred yards wide very low just above the fog barrier.,3/6/23,Yes
1/25/23 16:30,reports/174/S174119.html,New Durham,NH,USA,Other,A minute or so,Jet pack UFO?,3/6/23,
1/24/23 14:00,reports/174/S174105.html,Sussex Inlet,New South Wales,Australia,Other,50 seconds,"two ufo , one caught on camera ""three pictures"" seconds later other on video",3/6/23,Yes
1/23/23 23:55,reports/174/S174140.html,Winters,CA,USA,Other,Approx 2 min,Opaque oval body with no sound.,3/6/23,
1/23/23 18:00,reports/174/S174306.html,Burkesville,KY,USA,Other,One minute,Saw two small satellites converge and exchange bolts of light.,3/6/23,
1/23/23 18:00,reports/174/S174095.html,Houma,LA,USA,Other,10 seconds.,Video is in slo motion capture due to wanting to capture my dog running towards me. Youll see an object in the background flying fast!,3/6/23,
1/21/23 00:02,reports/174/S174070.html,Essex,MD,USA,Other,1 frame Doorbell CAM,This is a single frame of a doorbell camera.showing a stange light and contrail and I was awoken by loud noise.,3/6/23,Yes
1/20/23 21:00,reports/175/S175078.html,Pueblo,CO,USA,Other,20-30 seconds,An odd semi transparent shape that reacted to being noticed.,4/9/23,
1/20/23 18:10,reports/174/S174060.html,Silverdale,WA,USA,Other,45 min,Individuals in Silverdale visually saw object. Individuals in Bremerton made Radar contact with object .,3/6/23,
1/19/23 23:33,reports/174/S174025.html,Lubbock,TX,USA,Other,5 seconds,V shape formation with 5 lights traveling low and fairly slow,3/6/23,
1/19/23 07:53,reports/174/S174328.html,Inverness,FL,USA,Other,Seconds,"When seen contrails from front porch, saw the object traveling from north-east to south west and took picture with iPhone 13, no noise",3/6/23,Yes
1/16/23 17:16,reports/174/S174184.html,Charleston,SC,USA,Other,Standing on balcony,Taking sunset photos from ship balcony,3/6/23,
1/13/23 06:35,reports/173/S173940.html,Tonto Basin,AZ,USA,Other,1 minute,Looked like airplane with fake fire ontop,3/6/23,
1/11/23 05:10,reports/173/S173844.html,Tallahassee,FL,USA,Other,30 second,It appeared to look similar to the starlink satellite picture but disappeared from sight and couldn't be tracked even in my vehicle.,3/6/23,
1/11/23 00:00,reports/173/S173830.html,Polk City,FL,USA,Other,2 minutes 4 minutes,Looked like a jelly fish shaped force field with 2 lights that separated from it and went in different directions and one lit up,3/6/23,
1/10/23 16:50,reports/174/S174062.html,Oxnard,CA,USA,Other,3 minutes,Beautiful Blue Ball of Light with a Light Blue Image right behind,3/6/23,Yes
1/10/23 15:00,reports/173/S173840.html,Sebring,FL,USA,Other,2-3 seconds,Silver reflective circle high up in sky,3/6/23,
1/8/23 08:35,reports/174/S174097.html,Spokane valley,WA,USA,Other,2 hours,Our backyard camera recorded this strange object,3/6/23,Yes
1/6/23 20:40,reports/174/S174229.html,Gladstone,Queensland,Australia,Other,10 seconds,"Aircraft flying very low to ground, no sound emitted, size of a large plane but looked like a massive drone",3/6/23,
1/6/23 16:12,reports/173/S173777.html,Spokane Valley,WA,USA,Other,6 minutes,Meteorites/Space Junk?,3/6/23,
1/5/23 08:00,reports/173/S173748.html,Kingman,AZ,USA,Other,Noticed after photo,When looking back over sunrise photos from this morning,3/6/23,Yes
1/2/23 00:30,reports/173/S173683.html,Newark,CA,USA,Other,As long as its in the sk,Why isnt anyone reporting this on news?,3/6/23,
1/1/23 09:48,reports/173/S173674.html,Marfa,TX,USA,Other,Several minutes observed,Random white structure in the sky- not moving at all,3/6/23,Yes
12/31/22 20:19,reports/174/S174369.html,Munich,Bavaria,Germany,Other,3 minutes (known),"While photographing my son on New Years Eve, this crescent shaped object appears in three separate photo, in the span of three minute.",3/6/23,Yes
12/26/22 18:03,reports/173/S173902.html,Nags head,VA,USA,Other,30 seconds,"Spiraling, multicolored, octogan aircraft moving rapidly, disappearing from sight and returning very fast through the sky",3/6/23,Yes
12/25/22 21:54,reports/173/S173574.html,Swindon,United Kingdom,United Kingdom,Other,3.5 minute,"Big light (perhaps square) very unusual colour, VERY fast",3/6/23,
12/25/22 03:09,reports/173/S173562.html,Ventnor city,NJ,USA,Other,,Please help our towns!,3/6/23,Yes
12/23/22 15:12,reports/173/S173685.html,Foresthill,CA,USA,Other,,"Thought it was a rainbow, then realized it was a sunny day",3/6/23,Yes
12/18/22 19:48,reports/173/S173472.html,Miami,FL,USA,Other,About 2 minutes,1 ship v shaped square like 2 rectangles slanted towards each other v shaped white/peach color 2 red lightsbehind it right one blinking,12/22/22,
12/18/22 00:40,reports/173/S173460.html,Eureka Springs,AR,USA,Other,Approx. 15-20 seconds,A V shape array of 4 lights each side going east to west,12/22/22,
12/12/22 06:56,reports/174/S174022.html,CALERA,AL,USA,Other,15 seconds,It looked like a huge battle ship over a dozen long gun like wings it was transparent to the eye.,3/6/23,
12/9/22 20:20,reports/173/S173356.html,Staten Island,NY,USA,Other,,A big long air craft that wasnt a plane for sure,12/22/22,Yes
12/6/22 18:56,reports/174/S174545.html,Palm Beach Gardens,FL,USA,Other,"5 minutes, I was driving",I was driving in my car and noticed a large light in the sky,3/6/23,Yes
12/5/22 20:56,reports/173/S173297.html,Everett,WA,USA,Other,Not sure,Facebook reporting of UAP seen in Sky then went into water,12/22/22,Yes
12/5/22 14:09,reports/173/S173312.html,Victorville,CA,USA,Other,10mns,I'm not sure.,12/22/22,
11/29/22 19:50,reports/173/S173379.html,Colorado springs,CO,USA,Other,8min,"Enormous object, looked like a rock, miles long",12/22/22,
11/26/22 18:00,reports/173/S173201.html,Richmond,CA,USA,Other,5 minutes,Gold in Color orb like a distant Star near Jupiter,12/22/22,
11/23/22 22:48,reports/173/S173177.html,Sea Isle,NJ,USA,Other,10 seconds,"Clear sky, floating orange glow clearly not standard aircraft",12/22/22,Yes
11/20/22 22:52,reports/173/S173087.html,Mt. Hope,WV,USA,Other,1 hour plus,"Distant sighting, unfortunately I may not have enough useful info to be helpful",12/22/22,
11/18/22 19:14,reports/173/S173079.html,Mount Horeb,WI,USA,Other,3-5 seconds,"almost satellite/telescope shaped but was either very large or very close. flew soundlessly and smoothly, rotated as it went",12/22/22,Yes
11/16/22 01:42,reports/173/S173889.html,New Smyrna Beach,FL,USA,Other,10minutes,During the space shuttle launch Artemis I witnessed a strange unidentified object and nonhuman being.,3/6/23,Yes
11/15/22 22:36,reports/173/S173234.html,Sinking Spring,PA,USA,Other,15 min,Silver white line with different colored lights on it,12/22/22,
11/15/22 14:44,reports/173/S173023.html,Manchester,NH,USA,Other,Over 30 minutes,It looked exactly like a black number 9 flying and swirling in the sky,12/22/22,Yes
11/15/22 00:37,reports/173/S173351.html,Elkview,WV,USA,Other,Approximately 15 minutes,"Bright light straight across small rd, no houses or other lights",12/22/22,Yes
11/14/22 15:10,reports/173/S173028.html,,NV,USA,Other,,saw a ufo while flying in a plane over nevada,12/22/22,Yes
11/13/22 18:02,reports/173/S173005.html,Fort Wayne,IN,USA,Other,In a photo I took of city,Took a photo of city skyline and noticed it after I took the photos.,12/22/22,Yes
11/13/22 17:50,reports/173/S173061.html,Pompano bch,FL,USA,Other,3-4 min,Partially cloaked craft moving slowly,12/22/22,
11/13/22 12:15,reports/173/S173044.html,Hyannis,MA,USA,Other,6 minutes,some thing that made noise and looked like it was shooting stuff out or in making a lot of noise,12/22/22,
11/12/22 16:00,reports/172/S172990.html,Garfield,NJ,USA,Other,A second,Object seen in sky..  ((NUFORC Note:  Lens flare.  PD)),12/22/22,Yes
11/12/22 13:15,reports/172/S172970.html,"Suisun (Soosoon) City,",CA,USA,Other,30 seconds,Bright Flashes in Daytime sunlit sky.,12/22/22,
11/11/22 22:05,reports/172/S172951.html,Coram,NY,USA,Other,Seen for 60 sec,Three limb ufo,12/22/22,
11/11/22 20:04,reports/173/S173244.html,Prairieville,LA,USA,Other,5 seconds or so,Crafts in sky,12/22/22,Yes
11/9/22 10:00,reports/173/S173394.html,Bakersfield,,,Other,22 seconds of footage,Type of energy beams before and after a Humanoid figure appearing behind me.,12/22/22,
11/7/22 17:23,reports/172/S172871.html,Rockville,MD,USA,Other,about a minute,"Saw this weird flying saucer looking thing, took some photos. It seemed to disappear after I filmed and photographed it for 30 seconds",12/22/22,Yes
11/4/22 21:00,reports/172/S172830.html,Rutherfordton,NC,USA,Other,"Nighttime, before 10pm es","Saw the alien clearly as it passed by moon, then saw a pair of mans legs sticking out behind the alien",12/22/22,Yes
11/3/22 17:00,reports/172/S172776.html,Sandusky,OH,USA,Other,unsure,Saw UFO with red and white flashing lights,12/22/22,
11/3/22 16:50,reports/172/S172775.html,New York,NY,USA,Other,10 minutes,I have the video,12/22/22,
11/3/22 13:00,reports/173/S173433.html,Murphy,NC,USA,Other,25 seconds,Craft above tree line shot off at >400 kn,12/22/22,
11/2/22 17:28,reports/172/S172913.html,South Portland,ME,USA,Other,41 minute,Two portal looking objects opened in sky 3 craft traveled between them,12/22/22,Yes
11/2/22 17:15,reports/172/S172786.html,South Portland,ME,USA,Other,3 minutes,Two portals? Craft flying between them,12/22/22,
10/30/22 18:12,reports/174/S174190.html,Bloomington,MN,USA,Other,Few minutes,"Two crafts camouflaged as small clouds in Bloomington, MN.",3/6/23,
10/30/22 15:58,reports/172/S172706.html,Center Point,IA,USA,Other,Unknown,"3 digital pics of 2 conjoined dark cloud circles with illuminated crown of blue/white light in sky at 4 pm on Sun, 30 Oct 2022.",12/22/22,Yes
10/28/22 15:07,reports/175/S175454.html,Red Bluff,CA,USA,Other,2-3minutes,My friend said she saw a plane next thing our heads were being swooped by a pill shaped thing that took off down street swooped up did,5/19/23,
10/27/22 18:25,reports/172/S172604.html,Tucson,AZ,USA,Other,10 minutes,A big white light moving fast with an Aurora around it and disappearing into thin air,12/22/22,
10/27/22 18:21,reports/173/S173130.html,Safford,AZ,USA,Other,About a minute,4 objects in close association with a Falcon 9 rocket that do not look like Star Link satellites. ((NUFORC Note:  Seagulls??  PD)),12/22/22,Yes
10/27/22 18:20,reports/172/S172598.html,Sierra vista,AZ,USA,Other,5 to 10 minutes,Last seen heading south.  ((NUFORC Note:  Rocket launch?? PD)),12/22/22,Yes
